tweet_id,tweet,emotion
31-08-2019 18:15,b'God has NOT given us the spirit of fear! #fear #worry #doubt #oppression #depression #love https://t.co/N5dwgXWJcG',fear
31-08-2019 18:11,b'I think #fear stops us from fully applying ourselves because of the possibility of overcoming it. The fruition of w\xe2\x80\xa6 https://t.co/kvwfgh8YNm',fear
31-08-2019 18:07,"b'""Beware"" by #MikeGoochProductions\n\n#NYC #photography #StatenIsland #pics #NewYorkCity #photo #nycphotographer\xe2\x80\xa6 https://t.co/bcwrGlP0es'",nocode
31-08-2019 18:06,b'Build Confidence &amp; Self Esteem\xc2\xa0: Overcome Fear of Failure - via @smedian_network #SelfImprovement #Fear\xe2\x80\xa6 https://t.co/jTPR43X6Rl',fear
31-08-2019 18:06,b'Fiction - via @smedian_network #OneLine #Poetry #PoetryOnMedium #Fiction #Fear https://t.co/ZX2JxIDVXU',not relevant
31-08-2019 18:03,"b""RT @johnnyalonso: Screen grab of Trick from the new Coffin 3 concept trailer. He's back. Now the real horror begins #Coffin3TheMovie #horro\xe2\x80\xa6""",nocode/not relevant
31-08-2019 18:02,b'RT @lingomania: Do you have MEGACYNOPHOBIA?  \xf0\x9f\x90\xb6\xf0\x9f\x90\x95\xf0\x9f\x90\xa9\n\nGo to https://t.co/NgNLlfhEMw to create the perfect word for any situation! \n#dogs #doglo\xe2\x80\xa6',nocode/not relevant
31-08-2019 18:01,"b""Getting out of our comfort zone can be a wonderful way to break through. obstacles (and #fear) don't have to be roa\xe2\x80\xa6 https://t.co/PeyIf75OYe""",fear
31-08-2019 18:01,b'RT @Author_S_Jeffs: #transform #anger and #fear with kindness and #gratitude  https://t.co/Pwxg7Cf3XK https://t.co/dq0NFRW02i',fear
31-08-2019 17:58,b'I waz actually moved to #tears watching dis video. #truelove knoz not #fear &amp; iz #sacrifical. Dis iz wat it takes f\xe2\x80\xa6 https://t.co/3qBNbPL5A3',fear
31-08-2019 17:56,"b'""If you\'re short on passion, it might be because your #goals are too small or the #fear is too big."" - Seth Godin'",fear
31-08-2019 17:55,b'To #fear is one thing. To let fear grab you by the tail and swing you around is another.',fear
31-08-2019 17:50,b'These Are 10 Things to Remember When You Are Afraid. \n\n#fear #selfhelp #motivation #courage #emotions\xe2\x80\xa6 https://t.co/XoND7NMGxw',not relevant
31-08-2019 17:48,b'RT @LasertagTLT: It often requires more #courage to dare to do #right than to #fear to do #wrong. -Abraham Lincoln\n#bluewave2020 #TheResist\xe2\x80\xa6',fear
31-08-2019 17:48,"b'#Fear is a powerful weapon, it is a tactic to silence and control. @ilhanmn courage has shifted the narrative on hu\xe2\x80\xa6 https://t.co/ly3HvEmfo7'",fear
31-08-2019 17:46,b'RT @lorenridinger: \xe2\x80\x9cAlways do what you are afraid to do.\xe2\x80\x9d \n\n#ralphwaldoemerson #fear #live',fear
31-08-2019 17:45,"b'Fear is a powerful and primitive human emotion, but it shouldn\xc2\xb4t be your major emotion. Agreed?\xe2\x80\xa6 https://t.co/i3CHCNy9pI'",fear
31-08-2019 17:37,b'A #MarketPlace For #Fear? https://t.co/eJkoxTHV0b https://t.co/P1xy1vHES7',nocode
31-08-2019 17:33,b'What went wrong when ppl in the west want more and more policemen? #security #terrorism #fear #HateSpeech #Finland\xe2\x80\xa6 https://t.co/9rnKukz9rt',fear
31-08-2019 17:31,b'RT @GreggMasters: Your #Fear is so weak it is only able to scream\n\n#SaturdayMotivation \n#ThinkBIGSundayWithMarsha \n#Wisdom\n#Peace\n#BeTheCha\xe2\x80\xa6',fear
31-08-2019 17:30,b'Had a great discussion with Social Geek Marketing about taking a leap of faith. Have a listen might motivate you to\xe2\x80\xa6 https://t.co/sjmb4yF9sU',not relevant
31-08-2019 17:30,b'RT @HassanZulkifli2: @rare_review @BuletinTV3 @Lynas_Corp @WeAreLynas @chedetofficial @officialpakwan @saifuddinabd @drwanazizah @wansaiful\xe2\x80\xa6',nocode/not relevant
31-08-2019 17:25,"b'RT @PLKlein_Author: ""Fear of becoming a has-been keeps some people from becoming anything."" ~ #EricHoffer #ThinkingOutLoud #ThinkBIGSundayW\xe2\x80\xa6'",fear
31-08-2019 17:13,b'RT @dlhampton: You are creating your future with the choices you make today.  https://t.co/Zar9fgNFhT \n\n#Saturday #wisdom #choices #love #p\xe2\x80\xa6',not relevant
31-08-2019 17:09,"b'A disabled person is so dangerous that you need to hit him with a baton, police?? I\nI\xe2\x80\x99ve never felt so depressed an\xe2\x80\xa6 https://t.co/rJkuFYBEWL'",fear
31-08-2019 17:05,"b'One\xe2\x80\x99s spiritual compass becomes evident when a storm approaches. #Faith &amp; #fear are not friends, so we must guard a\xe2\x80\xa6 https://t.co/OCmRr6FCV2'",fear
31-08-2019 16:53,"b'RT @JMWong13: #HongKong , a city captured by #fear ...when will this end? How will this end? I am too exhausted to think about it now... ht\xe2\x80\xa6'",fear
31-08-2019 16:45,"b'\xe2\x80\x9cThere are places in this story that keep you on the edge of your seat, holding your breath, wondering... ""Ah-h-h.""\xe2\x80\xa6 https://t.co/pPe1ajLeaT'",not relevant
31-08-2019 16:35,"b'RT @natalyarch: Glad to have participated in the conference of urban security in Canc\xc3\xban, M\xc3\xa9xico presenting the ""Iteration process of a #cpt\xe2\x80\xa6'",nocode
31-08-2019 16:23,b'RT @fakarnot: ROFL \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x81\xf0\x9f\x98\x85\xf0\x9f\xa4\xaa\xf0\x9f\x98\x9c\xf0\x9f\x98\x9b\xf0\x9f\x98\x82\n\n#rofl #lmao #wtf #lol #LOL\xe5\x8b\x9f\xe9\x9b\x86 #LOL\xe3\x83\x95\xe3\x83\xac\xe3\x83\xb3\xe3\x83\x89\xe5\x8b\x9f\xe9\x9b\x86 #meme #crocodile #crocodilefever #rain #video #laughline #pranks #fear\xe2\x80\xa6',nocode
31-08-2019 16:23,b'RT @P0A_Triot23: https://t.co/tdrVf8iJuh\n\xf0\x9f\x8e\x99 @IronMaiden \n\n#Canada . . .\n\n#Fear Of The #Dark .\n\nDo Not Be Scared Trudeau...\nIt Does Not Get A\xe2\x80\xa6',nocode
31-08-2019 16:19,b'Be great. There\xe2\x80\x99s nothing wrong with #fear just look it in the eye and deal with it... https://t.co/lHogeEiuTB',nocode
31-08-2019 16:16,b'@Chucktowndoc @rjhomer57 @BenMazer @hmkyale Now you are talking.  I wouldn\xe2\x80\x99t do it without #telepathology and we do\xe2\x80\xa6 https://t.co/8QZPPOb1fK',not relevant
31-08-2019 16:01,"b'RT @sdalfonzo: Fear and phobias are more common than many would believe. Hypnosis for #anxiety, fears and phobias is not something many peo\xe2\x80\xa6'",fear
31-08-2019 16:00,b'RESISTANCE.\n#quote #quotes #comment #comments #TagsForLikes #TFLers #tweegram #quoteoftheday #song #funny #life\xe2\x80\xa6 https://t.co/Nr55NwG5SC',nocode
31-08-2019 16:00,"b""What's in you is greater than what your facing outside of you! #streetquotes #1joun4:4 #Shaq #depression #anxiety\xe2\x80\xa6 https://t.co/bkIvEWkd4Y""",not relevant
31-08-2019 15:57,b'How you handle tricky life situations says a lot about the strength of your #selflove #selfcare \xe2\x80\x94&gt;You can do ANYTHI\xe2\x80\xa6 https://t.co/Av6d8IujfT',not relevant
31-08-2019 15:57,b'App conquers #fear of flying https://t.co/bYVJjzK8TF #airliners #phobia #anxiety #allTec travel #airlines #ttot #RT https://t.co/RiVtOQTdVI',nocode/not relevant
31-08-2019 15:55,"b""Bitter &amp; sweet water cannot come from the same spring. Neither can PRAYing &amp; PANIC'ing co-exist! #doubleminded\xe2\x80\xa6 https://t.co/aXdkB7KtUD""",not relevant
31-08-2019 15:45,b'8 lessons to overcome fear in 2019 - via @smedian_network #MentalHealth #Fear #LifeLessons #Life #Productivity https://t.co/844stBzTYb',nocode/not relevant
31-08-2019 15:44,b'#Fear is no #match for Your #love',fear
31-08-2019 15:36,b'Facing your #fear. @amontgomery8 shares hers. #diving #claustrophobia  https://t.co/vAxR7mV8th',not relevant
31-08-2019 15:36,"b""Dr Peter G Kinesa's Digest : Unprecedented #Fear Grips #Russia As #Bee Populati... https://t.co/h5ovEWkigI\xe2\x80\xa6 https://t.co/QjPGF0JIQT""",nocode
31-08-2019 15:32,b'Reprogram your #fightorflight response so that you do not feel #fear and #anxiety in #socialsituations https://t.co/KwEll5iYSo',fear
31-08-2019 15:25,"b'@republic Yes, #India wants all #Anopheles #Mosquitoes #Dead so #Malaria can be #Contained. But, the #World is laug\xe2\x80\xa6 https://t.co/oySkiaIOPR'",nocode/not relevant
31-08-2019 15:25,"b'#Sedation, as an alternative to local anesthetic, is a proven technique to reduce #fear and #anxiety, to provide\xe2\x80\xa6 https://t.co/mSKPlJlyKK'",fear
31-08-2019 15:22,"b'How blessed are some people, whose lives have no fears, no dreads; to whom sleep is a blessing that comes nightly,\xe2\x80\xa6 https://t.co/qa39Bs6Ij9'",not relevant
31-08-2019 15:19,b'Not #Development #lynching #fear prevails in the country. https://t.co/ASWEuD79SA',fear
31-08-2019 15:15,b'Is Fear preventing you from doing this? A glaring reason why our businesses plateau.check this.   #fear #business https://t.co/EIRDkexu2K',not relevant
31-08-2019 15:14,"b'Marketing #AI as #socialengineering via population #behavioral #control is a clever, but old school way to evoke\xe2\x80\xa6 https://t.co/LVKpqaf9ei'",not relevant
31-08-2019 15:10,"b'\xe2\x80\x9cFear is the path to the Dark Side. Fear leads to anger, anger leads to hate, hate leads to suffering.\xe2\x80\x9d -Yoda \n#StarWars #Fear #DarkSide'",fear
31-08-2019 15:09,b'RT @P0A_Triot23: https://t.co/tdrVf8iJuh\n\xf0\x9f\x8e\x99 @IronMaiden \n\n#Canada . . .\n\n#Fear Of The #Dark .\n\nDo Not Be Scared Trudeau...\nIt Does Not Get A\xe2\x80\xa6',nocode
31-08-2019 15:06,b'Sometimes you just need to get out of your own way. \n\n #51percent #Faith #or #fear  #wheredoyouputyourpillow',nocode/not relevant
31-08-2019 15:04,b'Too often we avoid making a needed #change because of how we #fear others will react. Being #empowered means just d\xe2\x80\xa6 https://t.co/ektEgg4ALk',fear
31-08-2019 15:04,"b'Going to divorce #court scares me, how can I cope?\nhttps://t.co/YGPXIyog8Y\n#divorcerecovery #divorcecourt #divorce #fear'",fear
31-08-2019 15:00,b'When fear of flying hit a travel writer @womenontheroad here is what she did about it https://t.co/OfBwGS6gdR  trav\xe2\x80\xa6 https://t.co/LSvW1w03e0',fear
31-08-2019 15:00,"b'#Fear:\n\n\xf0\x9f\x8f\x88 #Terps vs. Howard, noon, BTN\n\xe2\x9a\xbe\xef\xb8\x8f #Nats vs. Marlins, 7:05 p.m., MASN2\n\xe2\x9a\xbe\xef\xb8\x8f #Orioles at Royals, 7:15 p.m., MAS\xe2\x80\xa6 https://t.co/8jEna6rvGe'",nocode
31-08-2019 14:54,"b'My BF &amp; I sometimes talk about kids but we don\'t refer them as kids. We refer the unborn/non existed as ""spawn"". Wh\xe2\x80\xa6 https://t.co/KIqemlGXSo'",fear
31-08-2019 14:53,b'RT @P0A_Triot23: https://t.co/tdrVf8iJuh\n\xf0\x9f\x8e\x99 @IronMaiden \n\n#Canada . . .\n\n#Fear Of The #Dark .\n\nDo Not Be Scared Trudeau...\nIt Does Not Get A\xe2\x80\xa6',nocode
31-08-2019 14:52,b'Where are all the active Gone fandom accounts? Like please come find me\xf0\x9f\x98\x82#gone #goneseries #hunger #lies #plague\xe2\x80\xa6 https://t.co/WhXenMRwEz',nocode
31-08-2019 14:48,b'@rare_review @BuletinTV3 @Lynas_Corp @WeAreLynas @chedetofficial @officialpakwan @saifuddinabd @drwanazizah\xe2\x80\xa6 https://t.co/AarDSNMqBl',nocode
31-08-2019 14:45,b'RT @stan_stewart: These Are 10 Things to Remember When You Are Afraid. \n\n#fear #selfhelp #motivation #courage #emotions  https://t.co/VZsnM\xe2\x80\xa6',not relevant
31-08-2019 14:45,b'RT @horror_author: #Fear #GhostAdventures #GhostHunters #Audiodrama\nListen to Rhinehoth #Audible #Horror...https://t.co/5fsF014aoH\nA Gothic\xe2\x80\xa6',nocode
31-08-2019 14:45,b'RT @horror_author: #Fear #Ghost #bestsleepever #Audible \nListen to Rhinehoth #Audible #Horror...https://t.co/5fsF014aoH\nA Gothic Horror nov\xe2\x80\xa6',nocode
31-08-2019 14:41,b'RT @ArtofLiving: Fear making you fearful? 3 untold secrets to overcome #fear.\n\nhttps://t.co/wpXsYoz2Dl\n\n#SundayThoughts #SundayReads #becom\xe2\x80\xa6',fear
31-08-2019 14:38,"b'Like Lizzo said, \xe2\x80\x9cYou deserve to feel good as hell!\xe2\x80\x9d Be kind to yourself because you are enough. You incarnated on\xe2\x80\xa6 https://t.co/078PHYkU3v'",nocode/not relevant
31-08-2019 14:37,b'#ImWho #ImToday because of the choice ImadeYesterday.\n#I WILL EITHER FIND A WAY OR MAKE ONE.\n#Trust no#Man .#Fear n\xe2\x80\xa6 https://t.co/jD5xMv1NKr',not relevant
31-08-2019 14:36,b'Parliament suspension protest across #UK https://t.co/1I4t0VHR1k #MONEY voted a few years ago using #VOTER misinfor\xe2\x80\xa6 https://t.co/ITNh32G72M',nocode/not relevant
31-08-2019 14:35,b'What do you #fear? #quote https://t.co/umeAyNe15B',nocode
31-08-2019 14:33,"b'At SkyLIFE we are proud of what we do, because of our cutting-edge aerial technology kids do not need to live in fe\xe2\x80\xa6 https://t.co/RyWfoj9x2b'",not relevant
31-08-2019 14:32,b'The Watcher In The Dark\n#shadowjo #photo_art #photoartist \xc2\xa0#btw #bnwart #btw_art #bnwmood #blackandwhiteonly\xe2\x80\xa6 https://t.co/lpirQjQisg',not relevant
31-08-2019 14:29,"b""RT @AuthorLes: #Newlyweds' #Bliss is interrupted when their #honeymoon suddenly takes a turn for the worse. An #evil force overshadows them\xe2\x80\xa6""",fear
31-08-2019 14:24,b'Believers:\nQ: What single word best explains the origin and continuation of #god-belief?\n\nA: #FEAR\n\n#atheist vs #faith',not relevant
31-08-2019 14:14,b'RT @RIRShowOfficial: Who else is a fan of this werewolf flick?\n\n#badmoon #werewolf #family #curse #dog #movies #movie #cinema #film #movies\xe2\x80\xa6',nocode
31-08-2019 14:14,b'Tomorrow Pastor Chris will wrap up the Unstuck series with practical steps to walk through fear. Tag someone you wa\xe2\x80\xa6 https://t.co/BLCG9qVbBL',fear
31-08-2019 14:13,"b'RT @WatchmenRebekah: Are you listening CLOSE to the #WORDS, the #DESCRIPTIVE WORDS that are being used by news casts? Regarding these storm\xe2\x80\xa6'",not relevant
31-08-2019 14:10,"b'That wasn\xe2\x80\x99t an option for me, wish it was.  Couldn\xe2\x80\x99t ask a girl out by text either.  If I could travel back in time\xe2\x80\xa6 https://t.co/BuU0azJmI1'",nocode
31-08-2019 14:08,b'Only #Ego_Driven_Minds can justify generating #FEAR in their fellow man. - adotsom\nhttps://t.co/RSY1KC2y1Y',fear
31-08-2019 14:06,"b'Are you listening CLOSE to the #WORDS, the #DESCRIPTIVE WORDS that are being used by news casts? Regarding these st\xe2\x80\xa6 https://t.co/sQty5OMXkw'",nocode/not relevant
31-08-2019 14:05,b'RT @Hazloe3: #FEAR\nForget everything &amp; run\nFace everything &amp; rise\nFalse evidence appearing real\n\nThe one that mostly applies to you? #thext\xe2\x80\xa6',fear
31-08-2019 14:03,"b""RT @mayurratan24: @Twitter is the best #Socialmedia platform to connect with one another &amp; express our views freely &amp; sans any #fear It's a\xe2\x80\xa6""",not relevant
31-08-2019 13:53,b'Who else is a fan of this werewolf flick?\n\n#badmoon #werewolf #family #curse #dog #movies #movie #cinema #film\xe2\x80\xa6 https://t.co/cTf1I8Hs0a',not relevant
31-08-2019 13:52,b'RT @andreslaoveja: Madre\n\nMother \n\n#drawing\n#evangelion\n#neongenesisevangelion \n#shinjiikari \n#fear\n#lcl\n#mother https://t.co/e0ePMRwlRp',not relevant
31-08-2019 13:49,b'#Worry is a complete cycle of inefficient thought revolving about a pivot of #fear.',fear
31-08-2019 13:46,b'RT @dontheideaguy: Living Scared\nhttps://t.co/Gm4g1R2oaH\n#fear #scared #warning #caution #living https://t.co/SFcTrILnwC',fear
31-08-2019 13:42,b'\xe2\x80\x9c#Laughter is poison to #fear.\xe2\x80\x9d George R.R. Martin',fear
31-08-2019 13:22,b'I should have been bolder and kissed her at the end. I should have been more cautious. I had talked too much. I had\xe2\x80\xa6 https://t.co/krc9XlmSyi',not relevant
31-08-2019 13:12,b'#OPENCALL #SCP #SirensCallPub #creepy #authors #poets #shortstories #drabble #flashfiction #poetry #prose #horror\xe2\x80\xa6 https://t.co/HJxpUdbNXf',not relevant
31-08-2019 13:09,"b'RT @zappa: ""I\'ve said it before, and I\'ll say it again: Politics Is the Entertainment Branch of Industry.""\n\xe2\x80\x93Frank Zappa\n""The Real Frank Zap\xe2\x80\xa6'",nocode/not relevant
31-08-2019 13:08,"b'RT @SimpleReminders: A smile can hide so many feelings. Fear, sadness, heartbreak. But it also shows one other thing, strength.\n\n@GoMcGillM\xe2\x80\xa6'",fear
31-08-2019 13:02,"b'""Don\'t be #afraid to be #ambitious about your goals. Hard work never stops. Neither should your dreams."" ~Dwayne Jo\xe2\x80\xa6 https://t.co/wpu2Z6fXgd'",fear
31-08-2019 13:02,"b'Work Lesson #69 - There is no shame in walking away, as long as you are doing it for the right reasons. Fear of the\xe2\x80\xa6 https://t.co/GhID6bWcef'",not relevant
31-08-2019 13:01,b'Hurricane season #better than ANY Christmas season 4 retailers !!! #Fear alone have ppl spending irrationally.',fear
31-08-2019 12:56,"b'Suck this up, #Conservatives \n#CPC #fear #CarbonTax #cdnpoli https://t.co/o0UnwFQAQE'",nocode
31-08-2019 12:47,"b""RT @OneToughMuther_: #MutherSays ~ This couldn't be more true. \nWe either win from the lessons we learn or we wither.\nIt's no one's choice\xe2\x80\xa6""",nocode/not relevant
31-08-2019 12:45,"b""The opposite of faith isn't #Fear \n\nThe opposite of #Faith is sight!! \n\nFor we walk by faith, not by sight.\nII Corinthians 5:7 NKJV""",fear
31-08-2019 12:43,b'RT @Alshepmcr: You got the fear (@ianbrown fear) #alshepmcr #streetart #mcr #manchester #mentalhealth #anxiety #graffiti #urbanart #micromo\xe2\x80\xa6',fear
31-08-2019 12:38,"b'Let us blame ourselves too, for Allowing Monsters to reach high places. Our Weaknesses are #Apathy and #Fear. https://t.co/bwm6DwJzXN'",fear
31-08-2019 12:38,"b'""DON\'T allow #FEAR, to keep you from whay GOD has for you!"" \xe2\x9c\x94\n\n#QuoteOfTheDay.'",fear
31-08-2019 12:26,"b'What do you do when ""normal"" teenage moodiness crosses over into debilitating #fear and anxiety:\xe2\x80\xa6 https://t.co/PA9Yz4fVa2'",not relevant
31-08-2019 12:15,b'Help a group of teenagers locate their friend and discover the mysterious conspiracy turning their fellow students\xe2\x80\xa6 https://t.co/COlnTplM1B',not relevant
31-08-2019 12:09,"b""RT @crippastor: Sometimes, when I wake up in the middle of the night, I #fear for my #life because I'm #disabled and I live in the #UnitedS\xe2\x80\xa6""",fear
31-08-2019 12:07,"b'RT @Iamcharlenaj: ""The #gift of #tears will have a #person look at #Life in a totally different aspect. As for me, I think differently at w\xe2\x80\xa6'",fear
31-08-2019 12:01,"b""RT @drniidarko: Take a listen on today's 5 minute Friday episode as Dr. Berry Pierre his insights on getting past fears and doing more here\xe2\x80\xa6""",nocode/not relevant
31-08-2019 12:00,b'@chaptersindigo A very large and furry spider would be enough for me. #fear #IndigoGiveaway #chapter2 https://t.co/dKS0j7xbKU',not relevant
31-08-2019 11:44,b'@BrennanCenter @redwingschic This is absolutely terrifying. \n\nWe will all be criminals \xe2\x80\x9cin their eyes\xe2\x80\x9d. \n\nIt\xe2\x80\x99s happ\xe2\x80\xa6 https://t.co/HqY9OL5pON',not relevant
31-08-2019 11:37,"b'Lately, whenever my team @ManUtd is playing, i try to get something to distract me from paying full attention to th\xe2\x80\xa6 https://t.co/fa9NvESEZg'",not relevant
31-08-2019 11:18,b'We are here @TEDxStormont strong theme of #mentalhealth #feelings #seclusion #depression #grief #fear https://t.co/lWlOHGnuVD',nocode
31-08-2019 11:15,"b'HAVE YOU EVER FELT LIKE THIS? - ""Hi akil thanks for this.  I have been trying to trade and after i loose am afraid\xe2\x80\xa6 https://t.co/AczRk0ZyO4'",fear
31-08-2019 11:05,b'How Leaders Maintain Confidence During Uncertainty https://t.co/J8ezztNIkT #Leaders #Leader #Uncertainty\xe2\x80\xa6 https://t.co/Qz9q6yDj0k',not relevant
31-08-2019 11:00,b'#Memory...waiting in queue for more than 2 hours to #vote in pune #Government on #Election2019 in this #digital wor\xe2\x80\xa6 https://t.co/8oimKQjovW',not relevant
31-08-2019 10:58,b'Remember #fear can and will crumple you if you don\xe2\x80\x99t face it. Best marketing advice ever. Face your fears https://t.co/3l9zdBohy9',fear
31-08-2019 10:50,"b'\xf0\x9f\x93\xa3 New Podcast! ""Richard Hardin\'s GPWF: USA 9/11 Vs Isaiah 9/11"" on @Spreaker #belief #calvinism #christ #christian\xe2\x80\xa6 https://t.co/MzlEOSfbQF'",not relevant
31-08-2019 10:21,"b'""I will tell you the secret to getting rich on Wall Street. You try to be greedy when others are fearful. And you t\xe2\x80\xa6 https://t.co/VTek1nKisj'",not relevant
31-08-2019 10:11,b'@StillOldRebel @silverrich39 @reggaecrisp1 You have no idea what would happen by not voting and removing consent. F\xe2\x80\xa6 https://t.co/t1MHDUUdtf',fear
31-08-2019 10:06,"b'RT @Conceptengager: ""WHAT AMERICA FEARS *MOST!!!"":\n    @business  \n*https://t.co/oMJGnqj4j5 \n.https://t.co/nZFxhOWai7  \n#FEAR         #FEAR\xe2\x80\xa6'",nocode/not relevant
31-08-2019 10:00,b'#Fidesz creates #fear and #hatred in #Hungary. A new moderate right-wing party should create #solidarity among\xe2\x80\xa6 https://t.co/q6QhasYZFG',fear
31-08-2019 10:00,b'Reverence God in all things.\n#new #truth #favor #fear #Prayers #supplications',nocode
31-08-2019 09:59,b'Want to get rid of the stress in your life? Here are 7 things to watch out for ... - https://t.co/jGq7iOhvrM #Stress #God #emotions #fear',not relevant
31-08-2019 09:52,b'I\xe2\x80\x99ll beg them baby sit me #fear https://t.co/FnQKOaKQze',not relevant
31-08-2019 09:45,"b'These #DickHeads that hang in #Dubels, and the losers in my family, are hard up fucks. If life is about #Money then\xe2\x80\xa6 https://t.co/MON0pBuRhN'",fear
31-08-2019 09:37,"b""RT @Vastuullisuus: ' #Culture of #fear ' claims as #Javid confronts #PM over adviser's sacking https://t.co/IugYsTXMFh""",nocode/not relevant
31-08-2019 09:30,b'What choice will you make?\n#decide #decisions #fear #meanings #forgeteverythingandrun #faceeverythingandrise\xe2\x80\xa6 https://t.co/BZEHIo1l4C',nocode
31-08-2019 09:26,"b'RT @mindandsouluk: Faith isn\xe2\x80\x99t about what we are enduring now - it is about the hope for what is as yet unseen, and the gentle whisper that\xe2\x80\xa6'",not relevant
31-08-2019 09:18,b'#Fear is the lengthened shadow of ignorance.',fear
31-08-2019 09:00,"b""Social conditioning trains U #fear is real &amp; dangerous. It's a BAD habit U can stop. Or U get what U fear. #article\xe2\x80\xa6 https://t.co/6tztWXycaV""",fear
31-08-2019 08:49,b'@kate_degerdon @ResistUK1 (Excuse swear) Who the fuck in the #UK wants a #dictatorship ? Who the hell wants people\xe2\x80\xa6 https://t.co/SJY4iUuZLF',not relevant
31-08-2019 08:44,"b""#modernIT #abused #RT Women's bible site:SexualRevolutionPlus brings #fear for #Indianwomen https://t.co/l2p5GltU0r https://t.co/eQiRHlrHij""",fear
31-08-2019 08:39,"b""RT @JonathanAufray: Don't run from fear.\n\nDon't hide.\n\nSometimes you need to hold hands with fear to move forward.\n\nCourage is not an absen\xe2\x80\xa6""",fear
31-08-2019 08:38,"b'""#Fear &amp; #anger are amongst the greatest spiritual blocks to effective collective discernment &amp; to making good choi\xe2\x80\xa6 https://t.co/ObGSgjWgcL'",fear
31-08-2019 08:33,"b'Remember it is a honourable thing to take a stand for GOD. \nSo be courageous, be bold, be fearless.\n\nGOD bless you.\xe2\x80\xa6 https://t.co/PSMDIzaAg3'",not relevant
31-08-2019 08:32,b'SOULFUL SATURDAYS \xf0\x9f\x92\x9c\nPrioritise your dreams not your fears \xf0\x9f\x95\x89\n#rebuild&amp;rebrand #rebuildrebrand #realiseyourpotential\xe2\x80\xa6 https://t.co/QIiTtVqmyd',fear
31-08-2019 08:30,"b'FEAR \xe2\x80\xa2 THE RECORD\n\n""I DON\'T CARE ABOUT YOU,\nFUCK YOU!!""\n\n\xf0\x9f\x94\xa5\xf0\x9f\x92\x80\xf0\x9f\x94\xa5\n\n#Fear #TheRecord @rhino_records #SlashRecords #Punk\xe2\x80\xa6 https://t.co/AfBJVfpjKq'",fear
31-08-2019 08:29,"b""Mistral Dawn's Musings: A #MarketPlace For #Fear? https://t.co/wmhqLYM8GP""",not relevant
31-08-2019 08:17,"b'#Anxiety is a thin stream of #fear trickling through the mind. If encouraged, it cuts a channel into which all other thoughts are drained.'",fear
31-08-2019 08:07,b'Join the uprising of shy writers to book more freelance jobs  https://t.co/oTkhKqnnQb\xc2\xa0 #Fear #Procrastination\xe2\x80\xa6 https://t.co/9rEN8g01mH',not relevant
31-08-2019 07:52,b'What are you loving today? What are you trusting? Leeza has written honestly about her battle with loving money. Gi\xe2\x80\xa6 https://t.co/eRa6bPgzto',not relevant
31-08-2019 07:50,b'RT @LS_IA_AD: \xe2\x80\x9cThere is nothing of which every man is so afraid as getting to know how much he is capable of.\xe2\x80\x9d #fear #quote https://t.co/2Y\xe2\x80\xa6',fear
31-08-2019 07:48,"b""#Trump2020 #KAG2020 #ClimateChangeHoax #Totalitarian #NWO #UN\nDon't #submit to the #fear that they peddle.\nYou are\xe2\x80\xa6 https://t.co/VX2bbhb7Ex""",not relevant
31-08-2019 07:43,b'Ivar Giaever resigned from a #scientific #society for #Physicists. They overstepped their #scientific #expertise by\xe2\x80\xa6 https://t.co/6gPJiwGcMm',nocode/not relevant
31-08-2019 07:28,b'@chaptersindigo #IndigoGiveaway Pennywise would take the form of a shark. Between Stephen King freaking me out abou\xe2\x80\xa6 https://t.co/2NGoozLQmP',not relevant
31-08-2019 07:24,b'RT BookBangs\xc2\xa0 RT MichaelCupo1: #pdf1 #thinking #awareness #gratitude #desire #love #spirituality #freedom\xe2\x80\xa6 https://t.co/8A8znf5sCr',not relevant
31-08-2019 07:01,"b""doubts and #fear: and, I take't, 'tis most indissoluble tie \xf0\x9f\x91\x8c\xf0\x9f\x99\x8f""",not relevant
31-08-2019 06:53,"b""' #Culture of #fear ' claims as #Javid confronts #PM over adviser's sacking https://t.co/IugYsTXMFh""",nocode/not relevant
31-08-2019 06:51,b'The opposite of #Faith is #Fear \xe2\x80\xbc\xef\xb8\x8f...Tim Costello \xf0\x9f\x92\x9e https://t.co/5IRN9mi7bB',fear
31-08-2019 06:49,"b'@paxtondom I know you like your films mate, this channel has a good few full length available, mind one I watched w\xe2\x80\xa6 https://t.co/Rh7ivg5po3'",not relevant
31-08-2019 06:20,b'What mystery awaits you in this installment of \xe2\x80\x9cAlone in the Dark\xe2\x80\x9d? https://t.co/AdzxfpSNZ7 #playstation #fear\xe2\x80\xa6 https://t.co/eHsvyExmMB',not relevant
31-08-2019 06:14,"b'RT @iamjatinmogha: Fear is like fire \xf0\x9f\x94\xa5, it\xe2\x80\x99s productive as far as it\xe2\x80\x99s in your control. \n\n#MotivationalQuotes #fear #LifeLessons #Wisdom'",fear
31-08-2019 06:13,"b'""I am not fearless. I am terrified but I write anyway."" - Roxanne Gay #writerslife #fear https://t.co/ttas58yCpW'",fear
31-08-2019 06:03,b'Fiction - via @smedian_network #OneLine #Poetry #PoetryOnMedium #Fiction #Fear https://t.co/CdqHwU5klb',not relevant
